station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.18,2025-10-24T21:30:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.5,2025-10-24T21:30:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.832,2025-10-24T21:30:00Z,rising
